arm,uid,question_key,group,seed,event_index,source_id,source,cached_accepted_len,valid_k,fresh_greedy_al,fresh_first_token_nll,fresh_first_token_rank,completion_offset
chain,225_t0,translation:225,translation,42,31,1,P1,4,8,3,0.05047477409243584,1,101
chain,225_t0,translation:225,translation,42,32,0,Miss (fresh JIT),2,8,1,4.617334365844727,20,105
chain,225_t0,translation:225,translation,42,33,1,P1,5,8,1,2.8118698596954346,2,107
chain,225_t0,translation:225,translation,42,34,0,Miss (fresh JIT),3,8,2,0.13989946246147156,1,112
chain,225_t0,translation:225,translation,42,35,1,P1,1,8,1,3.4940576553344727,9,115
chain,225_t0,translation:225,translation,42,36,2,P2,1,8,1,4.963872909545898,13,116
chain,225_t0,translation:225,translation,42,37,0,Miss (fresh JIT),1,8,1,2.155534267425537,3,117
chain,225_t0,translation:225,translation,42,38,1,P1,1,8,1,2.332174777984619,2,118
chain,225_t0,translation:225,translation,42,39,1,P1,2,8,1,4.5139689445495605,13,119
chain,225_t0,translation:225,translation,42,40,0,Miss (fresh JIT),1,8,1,5.15356969833374,7,121
chain,225_t0,translation:225,translation,42,41,2,P2,5,8,4,0.008918452076613903,1,122
chain,225_t0,translation:225,translation,42,42,2,P2,1,8,1,5.948509216308594,52,127
chain,225_t0,translation:225,translation,42,43,2,P2,1,8,5,0.380639910697937,1,128
chain,225_t0,translation:225,translation,42,44,1,P1,4,8,4,0.2106315940618515,1,129
chain,225_t0,translation:225,translation,42,45,2,P2,3,8,3,0.5851276516914368,1,133
chain,225_t0,translation:225,translation,42,46,2,P2,7,8,4,1.5258672647178173e-05,1,136
chain,225_t0,translation:225,translation,42,47,2,P2,1,8,1,1.944079875946045,2,143
chain,225_t0,translation:225,translation,42,48,1,P1,9,8,9,0.006831148639321327,1,144
chain,225_t0,translation:225,translation,42,49,1,P1,4,8,4,0.07557231932878494,1,153
chain,225_t0,translation:225,translation,42,50,2,P2,1,8,1,6.275414943695068,22,157
chain,225_t0,translation:225,translation,42,51,2,P2,2,8,2,0.8354571461677551,1,158
chain,225_t0,translation:225,translation,42,52,1,P1,7,8,7,0.28318530321121216,1,160
chain,225_t0,translation:225,translation,42,53,1,P1,1,8,1,2.0265798568725586,2,167
chain,225_t0,translation:225,translation,42,54,1,P1,4,8,5,0.9022576212882996,1,168
chain,225_t0,translation:225,translation,42,55,1,P1,1,8,1,3.097151756286621,5,172
chain,225_t0,translation:225,translation,42,56,2,P2,2,8,1,1.423214316368103,3,173
chain,225_t0,translation:225,translation,42,57,0,Miss (fresh JIT),1,8,1,1.6843500137329102,2,175
chain,225_t0,translation:225,translation,42,58,1,P1,3,8,3,0.0006778326351195574,1,176
chain,225_t0,translation:225,translation,42,59,1,P1,2,8,2,0.21643517911434174,1,179
chain,225_t0,translation:225,translation,42,60,0,Miss (fresh JIT),3,8,2,0.01386240217834711,1,181
chain,225_t0,translation:225,translation,42,61,2,P2,1,8,1,2.018845558166504,2,184
chain,225_t0,translation:225,translation,42,62,1,P1,2,8,2,0.4334326982498169,1,185
chain,225_t0,translation:225,translation,42,63,2,P2,4,8,4,0.6688436269760132,1,187
chain,225_t0,translation:225,translation,42,64,2,P2,1,8,1,1.9125475883483887,2,191
chain,225_t0,translation:225,translation,42,65,1,P1,1,8,1,0.8955557942390442,2,192
chain,225_t0,translation:225,translation,42,66,1,P1,9,8,9,0.16193626821041107,1,193
chain,225_t0,translation:225,translation,42,67,1,P1,9,8,9,0.038730423897504807,1,202
chain,225_t0,translation:225,translation,42,68,1,P1,3,8,1,1.338314414024353,2,211
chain,225_t0,translation:225,translation,42,69,1,P1,7,8,7,0.0008823553798720241,1,214
chain,225_t0,translation:225,translation,42,70,0,Miss (fresh JIT),5,8,5,1.7595291137695312,1,221
chain,225_t0,translation:225,translation,42,71,1,P1,1,8,1,4.1121954917907715,4,226
chain,225_t0,translation:225,translation,42,72,1,P1,1,8,4,0.1287538856267929,1,227
chain,225_t0,translation:225,translation,42,73,1,P1,3,8,3,0.004811257589608431,1,228
chain,225_t0,translation:225,translation,42,74,2,P2,1,8,2,0.875956118106842,1,231
chain,225_t0,translation:225,translation,42,75,1,P1,1,8,1,1.4896049499511719,2,232
chain,225_t0,translation:225,translation,42,76,1,P1,1,8,2,0.6782224774360657,1,233
chain,225_t0,translation:225,translation,42,77,1,P1,1,8,1,2.8313992023468018,4,234
chain,225_t0,translation:225,translation,42,78,1,P1,1,8,3,0.657562792301178,1,235
chain,225_t0,translation:225,translation,42,79,1,P1,4,8,2,0.04572048410773277,1,236
chain,225_t0,translation:225,translation,42,80,1,P1,1,8,1,1.171172857284546,2,240
chain,225_t0,translation:225,translation,42,81,1,P1,2,8,2,1.0301473140716553,1,241
chain,225_t0,translation:225,translation,42,82,2,P2,3,8,3,0.6502325534820557,1,243
chain,225_t0,translation:225,translation,42,83,1,P1,2,8,1,3.0018529891967773,5,246
chain,225_t0,translation:225,translation,42,84,1,P1,5,8,5,0.002388602588325739,1,248
chain,225_t0,translation:225,translation,42,85,1,P1,3,8,1,4.238770961761475,4,253
chain,225_t0,translation:225,translation,42,86,1,P1,2,8,2,0.9540336728096008,1,256
chain,226_t0,translation:226,translation,42,0,0,Miss (fresh JIT),1,8,1,6.85365629196167,77,1
chain,226_t0,translation:226,translation,42,1,2,P2,1,8,1,3.750156879425049,3,2
chain,226_t0,translation:226,translation,42,2,1,P1,7,8,2,0.5093371868133545,1,3
chain,226_t0,translation:226,translation,42,3,2,P2,1,8,4,0.5876564979553223,1,10
chain,226_t0,translation:226,translation,42,4,1,P1,3,8,3,0.1373879760503769,1,11
chain,226_t0,translation:226,translation,42,5,1,P1,2,8,2,0.3770813047885895,1,14
chain,226_t0,translation:226,translation,42,6,1,P1,2,8,2,0.0001656871900195256,1,16
chain,226_t0,translation:226,translation,42,7,1,P1,9,8,2,0.13622063398361206,1,18
chain,226_t0,translation:226,translation,42,8,1,P1,5,8,5,0.03465210646390915,1,27
chain,226_t0,translation:226,translation,42,9,1,P1,1,8,1,2.2786731719970703,3,32
chain,226_t0,translation:226,translation,42,10,1,P1,6,8,6,0.022351721301674843,1,33
chain,226_t0,translation:226,translation,42,11,1,P1,7,8,5,0.01435853447765112,1,39
chain,226_t0,translation:226,translation,42,12,2,P2,1,8,1,3.45510196685791,5,46
chain,226_t0,translation:226,translation,42,13,2,P2,3,8,3,1.0231873989105225,1,47
chain,226_t0,translation:226,translation,42,14,1,P1,2,8,1,4.134661674499512,4,50
chain,226_t0,translation:226,translation,42,15,0,Miss (fresh JIT),2,8,2,2.072204113006592,1,52
chain,226_t0,translation:226,translation,42,16,2,P2,2,8,1,2.0864171981811523,2,54
chain,226_t0,translation:226,translation,42,17,2,P2,4,8,4,0.367316335439682,1,56
chain,226_t0,translation:226,translation,42,18,1,P1,1,8,1,4.386920928955078,4,60
chain,226_t0,translation:226,translation,42,19,1,P1,5,8,2,1.0842927694320679,1,61
chain,226_t0,translation:226,translation,42,20,1,P1,3,8,3,0.01509164460003376,1,66
chain,226_t0,translation:226,translation,42,21,2,P2,2,8,2,0.9483754634857178,1,69
chain,226_t0,translation:226,translation,42,22,1,P1,9,8,1,1.5680664777755737,2,71
chain,226_t0,translation:226,translation,42,23,1,P1,4,8,2,0.9231913089752197,1,80
chain,226_t0,translation:226,translation,42,24,2,P2,1,8,1,3.981234550476074,11,84
chain,226_t0,translation:226,translation,42,25,2,P2,1,8,1,4.193586826324463,10,85
chain,226_t0,translation:226,translation,42,26,0,Miss (fresh JIT),3,8,3,0.017242763191461563,1,86
chain,226_t0,translation:226,translation,42,27,1,P1,2,8,1,2.438688278198242,4,89
chain,226_t0,translation:226,translation,42,28,2,P2,1,8,1,2.6929235458374023,4,91
chain,226_t0,translation:226,translation,42,29,1,P1,4,8,3,0.032270174473524094,1,92
chain,226_t0,translation:226,translation,42,30,0,Miss (fresh JIT),1,8,1,7.876543998718262,176,96
chain,226_t0,translation:226,translation,42,31,2,P2,6,8,1,2.235137462615967,3,97
chain,226_t0,translation:226,translation,42,32,0,Miss (fresh JIT),3,8,3,0.0659194067120552,1,103
chain,226_t0,translation:226,translation,42,33,1,P1,2,8,2,0.8827872276306152,1,106
chain,226_t0,translation:226,translation,42,34,1,P1,9,8,5,0.14049111306667328,1,108
chain,226_t0,translation:226,translation,42,35,1,P1,1,8,1,1.534043788909912,2,117
chain,226_t0,translation:226,translation,42,36,1,P1,6,8,1,1.5752333402633667,2,118
chain,226_t0,translation:226,translation,42,37,1,P1,2,8,1,1.9672508239746094,2,124
chain,226_t0,translation:226,translation,42,38,1,P1,2,8,3,0.06702211499214172,1,126
chain,226_t0,translation:226,translation,42,39,1,P1,2,8,1,5.444272041320801,20,128
chain,226_t0,translation:226,translation,42,40,2,P2,2,8,2,0.12377573549747467,1,130
chain,226_t0,translation:226,translation,42,41,1,P1,1,8,1,2.0704712867736816,3,132
chain,226_t0,translation:226,translation,42,42,1,P1,1,8,9,0.8341548442840576,1,133
chain,226_t0,translation:226,translation,42,43,1,P1,4,8,9,0.45899343490600586,1,134
chain,226_t0,translation:226,translation,42,44,1,P1,3,8,6,0.3480224609375,1,138
chain,226_t0,translation:226,translation,42,45,1,P1,5,8,3,0.6070650219917297,1,141
chain,226_t0,translation:226,translation,42,46,0,Miss (fresh JIT),4,8,4,0.006243249401450157,1,146
chain,226_t0,translation:226,translation,42,47,2,P2,3,8,3,0.019313262775540352,1,150
chain,226_t0,translation:226,translation,42,48,1,P1,1,8,1,3.3194527626037598,5,153
chain,226_t0,translation:226,translation,42,49,0,Miss (fresh JIT),5,8,5,1.373961329460144,1,154
chain,226_t0,translation:226,translation,42,50,0,Miss (fresh JIT),6,8,6,0.19460399448871613,1,159
chain,226_t0,translation:226,translation,42,51,2,P2,5,8,4,0.31264933943748474,1,165
chain,226_t0,translation:226,translation,42,52,0,Miss (fresh JIT),2,8,2,0.795103907585144,1,170
chain,226_t0,translation:226,translation,42,53,2,P2,1,8,1,1.7231849431991577,2,172
chain,226_t0,translation:226,translation,42,54,1,P1,9,8,5,1.2382618188858032,1,173
chain,226_t0,translation:226,translation,42,55,1,P1,1,8,1,3.9254908561706543,11,182
chain,226_t0,translation:226,translation,42,56,2,P2,4,8,1,2.8051223754882812,4,183
chain,226_t0,translation:226,translation,42,57,2,P2,2,8,2,0.03241144120693207,1,187
chain,226_t0,translation:226,translation,42,58,1,P1,6,8,9,1.1033343076705933,1,189
chain,226_t0,translation:226,translation,42,59,1,P1,4,8,4,0.003055073320865631,1,195
chain,226_t0,translation:226,translation,42,60,1,P1,5,8,2,1.000427007675171,1,199
chain,226_t0,translation:226,translation,42,61,1,P1,9,8,9,0.912339985370636,1,204
chain,226_t0,translation:226,translation,42,62,1,P1,4,8,4,0.09489168971776962,1,213
chain,226_t0,translation:226,translation,42,63,0,Miss (fresh JIT),4,8,2,0.007334212306886911,1,217
chain,226_t0,translation:226,translation,42,64,1,P1,9,8,1,1.1188645362854004,2,221
chain,226_t0,translation:226,translation,42,65,1,P1,4,8,4,0.03864314779639244,1,230
chain,226_t0,translation:226,translation,42,66,1,P1,4,8,4,0.037346646189689636,1,234
chain,226_t0,translation:226,translation,42,67,1,P1,8,8,4,0.3866114020347595,1,238
chain,226_t0,translation:226,translation,42,68,1,P1,7,8,7,0.2689257562160492,1,246
chain,226_t0,translation:226,translation,42,69,1,P1,1,8,1,5.567872047424316,38,253
chain,226_t0,translation:226,translation,42,70,2,P2,4,8,4,0.006768869701772928,1,254
chain,226_t0,translation:226,translation,42,71,1,P1,9,8,6,0.9823814630508423,1,258
chain,226_t0,translation:226,translation,42,72,1,P1,9,8,9,0.16822071373462677,1,267
chain,226_t0,translation:226,translation,42,73,1,P1,1,8,9,1.1961082220077515,1,276
chain,226_t0,translation:226,translation,42,74,1,P1,8,8,8,0.007152428384870291,1,277
chain,226_t0,translation:226,translation,42,75,1,P1,6,8,9,0.007887645624577999,1,285
chain,226_t0,translation:226,translation,42,76,1,P1,9,8,9,0.2248104214668274,1,291
chain,226_t0,translation:226,translation,42,77,1,P1,9,8,9,0.008385804481804371,1,300
chain,226_t0,translation:226,translation,42,78,1,P1,9,8,9,0.18369711935520172,1,309
chain,226_t0,translation:226,translation,42,79,1,P1,9,8,9,0.25241753458976746,1,318
chain,226_t0,translation:226,translation,42,80,1,P1,9,8,9,0.3031200170516968,1,327
chain,226_t0,translation:226,translation,42,81,1,P1,2,8,2,0.07244767248630524,1,336
chain,226_t0,translation:226,translation,42,82,1,P1,7,8,9,0.0033717467449605465,1,338
chain,226_t0,translation:226,translation,42,83,1,P1,9,8,9,0.0013561585219576955,1,345
chain,226_t0,translation:226,translation,42,84,1,P1,2,8,6,0.10698583722114563,1,354
chain,226_t0,translation:226,translation,42,85,1,P1,4,8,4,0.2893086075782776,1,356
chain,226_t0,translation:226,translation,42,86,2,P2,4,8,9,0.31730711460113525,1,360
chain,226_t0,translation:226,translation,42,87,1,P1,3,8,9,0.02250337228178978,1,364
chain,226_t0,translation:226,translation,42,88,1,P1,9,8,6,0.8589277267456055,1,367
chain,226_t0,translation:226,translation,42,89,1,P1,6,8,3,0.1735440492630005,1,376
chain,226_t0,translation:226,translation,42,90,1,P1,2,8,2,0.2415875643491745,1,382
chain,226_t0,translation:226,translation,42,91,1,P1,3,8,3,0.06869027018547058,1,384
chain,226_t0,translation:226,translation,42,92,1,P1,6,8,6,0.11077573895454407,1,387
chain,226_t0,translation:226,translation,42,93,0,Miss (fresh JIT),1,8,3,0.575070858001709,1,393
chain,226_t0,translation:226,translation,42,94,1,P1,9,8,2,0.15396639704704285,1,394
chain,226_t0,translation:226,translation,42,95,1,P1,2,8,3,0.16181358695030212,1,403
chain,226_t0,translation:226,translation,42,96,1,P1,1,8,1,1.105480670928955,2,405
chain,226_t0,translation:226,translation,42,97,1,P1,5,8,9,0.2586747705936432,1,406
chain,226_t0,translation:226,translation,42,98,1,P1,5,8,5,0.18531681597232819,1,411
chain,226_t0,translation:226,translation,42,99,1,P1,9,8,7,0.17031878232955933,1,416
chain,226_t0,translation:226,translation,42,100,1,P1,4,8,4,0.009262093342840672,1,425
chain,226_t0,translation:226,translation,42,101,1,P1,9,8,9,0.8908891081809998,1,429
chain,226_t0,translation:226,translation,42,102,1,P1,4,8,1,1.0448122024536133,2,438
chain,226_t0,translation:226,translation,42,103,1,P1,9,8,9,0.10323410481214523,1,442
chain,226_t0,translation:226,translation,42,104,1,P1,9,8,9,0.00012981049076188356,1,451
chain,226_t0,translation:226,translation,42,105,1,P1,7,8,7,0.01696842722594738,1,460
chain,226_t0,translation:226,translation,42,106,0,Miss (fresh JIT),8,8,8,0.15590761601924896,1,467
chain,226_t0,translation:226,translation,42,107,1,P1,2,8,2,0.009114562533795834,1,475
chain,226_t0,translation:226,translation,42,108,1,P1,1,8,1,5.817310333251953,3,477
chain,226_t0,translation:226,translation,42,109,1,P1,8,8,1,1.2335255146026611,2,478
chain,226_t0,translation:226,translation,42,110,2,P2,1,8,1,1.793329119682312,2,486
chain,226_t0,translation:226,translation,42,111,1,P1,3,8,3,0.042737577110528946,1,487
chain,226_t0,translation:226,translation,42,112,2,P2,4,8,5,0.001811888418160379,1,490
chain,226_t0,translation:226,translation,42,113,1,P1,1,8,1,1.2361304759979248,2,494
chain,226_t0,translation:226,translation,42,114,1,P1,1,8,8,1.1212462186813354,1,495
chain,226_t0,translation:226,translation,42,115,1,P1,7,8,7,0.00016246906307060272,1,496
chain,226_t0,translation:226,translation,42,116,1,P1,5,8,4,0.10965562611818314,1,503
chain,231_t0,translation:231,translation,42,0,0,Miss (fresh JIT),1,8,1,8.052682876586914,242,1
chain,231_t0,translation:231,translation,42,1,0,Miss (fresh JIT),6,8,1,1.9287769794464111,3,2
chain,231_t0,translation:231,translation,42,2,1,P1,2,8,1,5.165168285369873,22,8
chain,231_t0,translation:231,translation,42,3,0,Miss (fresh JIT),4,8,2,0.006536650005728006,1,10
chain,231_t0,translation:231,translation,42,4,2,P2,4,8,3,1.0112711191177368,1,14
chain,231_t0,translation:231,translation,42,5,0,Miss (fresh JIT),1,8,1,3.7530465126037598,6,18
chain,231_t0,translation:231,translation,42,6,0,Miss (fresh JIT),1,8,1,6.508376598358154,54,19
chain,231_t0,translation:231,translation,42,7,0,Miss (fresh JIT),4,8,4,0.7145013213157654,1,20
chain,231_t0,translation:231,translation,42,8,1,P1,3,8,3,0.3799891471862793,1,24
chain,231_t0,translation:231,translation,42,9,2,P2,3,8,1,5.192974090576172,16,27
chain,231_t0,translation:231,translation,42,10,2,P2,3,8,3,0.5264503359794617,1,30
chain,231_t0,translation:231,translation,42,11,2,P2,3,8,3,0.5205675959587097,1,33
chain,231_t0,translation:231,translation,42,12,1,P1,2,8,2,0.9649128317832947,1,36
chain,231_t0,translation:231,translation,42,13,2,P2,1,8,1,2.7227725982666016,4,38
chain,231_t0,translation:231,translation,42,14,1,P1,5,8,2,0.6591110825538635,1,39
chain,231_t0,translation:231,translation,42,15,0,Miss (fresh JIT),3,8,1,2.19675874710083,2,44
chain,231_t0,translation:231,translation,42,16,2,P2,1,8,1,3.0142416954040527,5,47
chain,231_t0,translation:231,translation,42,17,2,P2,3,8,2,0.6985526084899902,1,48
chain,231_t0,translation:231,translation,42,18,1,P1,4,8,2,0.3669010400772095,1,51
chain,231_t0,translation:231,translation,42,19,0,Miss (fresh JIT),1,8,1,5.6594557762146,22,55
chain,231_t0,translation:231,translation,42,20,2,P2,3,8,3,0.45347002148628235,1,56
chain,231_t0,translation:231,translation,42,21,1,P1,1,8,1,6.965238571166992,74,59
chain,231_t0,translation:231,translation,42,22,2,P2,2,8,2,1.0502896308898926,1,60
chain,231_t0,translation:231,translation,42,23,0,Miss (fresh JIT),2,8,2,2.210080862045288,1,62
chain,231_t0,translation:231,translation,42,24,1,P1,5,8,4,1.3709758520126343,1,64
chain,231_t0,translation:231,translation,42,25,0,Miss (fresh JIT),4,8,4,0.7862659692764282,1,69
chain,231_t0,translation:231,translation,42,26,2,P2,1,8,1,2.1385602951049805,3,73
chain,231_t0,translation:231,translation,42,27,1,P1,1,8,1,3.708637237548828,7,74
chain,231_t0,translation:231,translation,42,28,2,P2,1,8,1,1.8832265138626099,2,75
chain,231_t0,translation:231,translation,42,29,1,P1,2,8,2,0.12223545461893082,1,76
chain,231_t0,translation:231,translation,42,30,2,P2,2,8,2,0.000198821333469823,1,78
chain,231_t0,translation:231,translation,42,31,1,P1,2,8,2,0.13426706194877625,1,80
chain,231_t0,translation:231,translation,42,32,0,Miss (fresh JIT),2,8,1,2.834885835647583,3,82
chain,231_t0,translation:231,translation,42,33,2,P2,9,8,1,3.0673370361328125,4,84
chain,231_t0,translation:231,translation,42,34,0,Miss (fresh JIT),4,8,1,3.337697744369507,5,93
chain,231_t0,translation:231,translation,42,35,2,P2,2,8,2,0.0038049458526074886,1,97
chain,231_t0,translation:231,translation,42,36,1,P1,3,8,3,1.5262837409973145,1,99
chain,231_t0,translation:231,translation,42,37,0,Miss (fresh JIT),1,8,1,1.861284613609314,2,102
chain,231_t0,translation:231,translation,42,38,1,P1,2,8,1,6.299894332885742,56,103
chain,231_t0,translation:231,translation,42,39,1,P1,1,8,1,2.076352834701538,3,105
chain,231_t0,translation:231,translation,42,40,1,P1,1,8,2,0.9005495309829712,1,106
chain,231_t0,translation:231,translation,42,41,1,P1,2,8,1,2.6959521770477295,2,107
chain,231_t0,translation:231,translation,42,42,2,P2,9,8,9,0.35897111892700195,1,109
chain,231_t0,translation:231,translation,42,43,1,P1,5,8,6,0.004696766380220652,1,118
chain,231_t0,translation:231,translation,42,44,1,P1,1,8,1,3.661376953125,9,123
chain,231_t0,translation:231,translation,42,45,2,P2,3,8,1,1.6960073709487915,2,124
chain,231_t0,translation:231,translation,42,46,0,Miss (fresh JIT),4,8,4,0.08421245217323303,1,127
chain,231_t0,translation:231,translation,42,47,0,Miss (fresh JIT),7,8,1,2.8628056049346924,5,131
chain,231_t0,translation:231,translation,42,48,0,Miss (fresh JIT),9,8,8,0.0005806190893054008,1,138
chain,231_t0,translation:231,translation,42,49,1,P1,2,8,1,1.5280324220657349,2,147
chain,231_t0,translation:231,translation,42,50,2,P2,2,8,2,0.550195038318634,1,149
chain,231_t0,translation:231,translation,42,51,0,Miss (fresh JIT),3,8,2,0.11015823483467102,1,151
chain,231_t0,translation:231,translation,42,52,1,P1,3,8,3,1.2299574613571167,1,154
chain,231_t0,translation:231,translation,42,53,1,P1,3,8,3,0.44641953706741333,1,157
chain,231_t0,translation:231,translation,42,54,2,P2,2,8,2,1.0450655221939087,1,160
chain,231_t0,translation:231,translation,42,55,1,P1,4,8,4,0.3986416161060333,1,162
chain,231_t0,translation:231,translation,42,56,1,P1,6,8,2,0.9554024338722229,1,166
chain,231_t0,translation:231,translation,42,57,0,Miss (fresh JIT),1,8,1,8.520246505737305,394,172
chain,231_t0,translation:231,translation,42,58,0,Miss (fresh JIT),2,8,2,0.03052448108792305,1,173
chain,231_t0,translation:231,translation,42,59,2,P2,1,8,1,3.6984167098999023,3,175
chain,231_t0,translation:231,translation,42,60,1,P1,2,8,1,5.054694175720215,23,176
chain,231_t0,translation:231,translation,42,61,1,P1,3,8,3,0.0003407612966839224,1,178
chain,231_t0,translation:231,translation,42,62,1,P1,1,8,1,7.882814407348633,203,181
chain,231_t0,translation:231,translation,42,63,2,P2,3,8,2,0.1435917764902115,1,182
chain,231_t0,translation:231,translation,42,64,2,P2,5,8,2,1.5286434888839722,1,185
chain,231_t0,translation:231,translation,42,65,0,Miss (fresh JIT),3,8,1,4.101467132568359,9,190
chain,231_t0,translation:231,translation,42,66,0,Miss (fresh JIT),1,8,1,5.055302619934082,31,193
chain,231_t0,translation:231,translation,42,67,2,P2,1,8,3,2.177828788757324,1,194
chain,231_t0,translation:231,translation,42,68,1,P1,2,8,2,0.04769551753997803,1,195
chain,231_t0,translation:231,translation,42,69,2,P2,9,8,2,1.5703538656234741,1,197
chain,231_t0,translation:231,translation,42,70,1,P1,2,8,2,1.103787899017334,1,206
chain,231_t0,translation:231,translation,42,71,2,P2,9,8,1,1.7867034673690796,2,208
chain,231_t0,translation:231,translation,42,72,1,P1,1,8,1,2.7339954376220703,3,217
chain,231_t0,translation:231,translation,42,73,1,P1,1,8,1,4.389641761779785,12,218
chain,231_t0,translation:231,translation,42,74,2,P2,3,8,1,1.2566757202148438,2,219
chain,231_t0,translation:231,translation,42,75,2,P2,6,8,1,3.6242496967315674,4,222
chain,231_t0,translation:231,translation,42,76,0,Miss (fresh JIT),1,8,1,6.394979953765869,67,228
chain,231_t0,translation:231,translation,42,77,0,Miss (fresh JIT),2,8,1,3.149385452270508,3,229
chain,231_t0,translation:231,translation,42,78,0,Miss (fresh JIT),1,8,1,2.7500526905059814,3,231
chain,231_t0,translation:231,translation,42,79,1,P1,2,8,1,2.107402801513672,2,232
chain,231_t0,translation:231,translation,42,80,2,P2,6,8,3,0.3588182330131531,1,234
chain,231_t0,translation:231,translation,42,81,2,P2,6,8,1,1.3109227418899536,2,240
chain,231_t0,translation:231,translation,42,82,1,P1,1,8,1,7.377602577209473,70,246
chain,231_t0,translation:231,translation,42,83,2,P2,5,8,5,0.019064640626311302,1,247
chain,231_t0,translation:231,translation,42,84,1,P1,1,8,1,2.2584939002990723,4,252
chain,231_t0,translation:231,translation,42,85,1,P1,6,8,5,1.2459962368011475,1,253
chain,231_t0,translation:231,translation,42,86,1,P1,2,8,1,3.0616915225982666,4,259
chain,231_t0,translation:231,translation,42,87,2,P2,2,8,1,3.3356804847717285,9,261
chain,231_t0,translation:231,translation,42,88,1,P1,1,8,1,5.324995994567871,15,263
chain,231_t0,translation:231,translation,42,89,2,P2,5,8,5,0.6852909922599792,1,264
chain,231_t0,translation:231,translation,42,90,0,Miss (fresh JIT),2,8,1,1.6692235469818115,2,269
chain,231_t0,translation:231,translation,42,91,1,P1,2,8,1,2.957242250442505,4,271
chain,231_t0,translation:231,translation,42,92,2,P2,2,8,2,0.29280751943588257,1,273
chain,231_t0,translation:231,translation,42,93,1,P1,9,8,6,0.11338797211647034,1,275
chain,231_t0,translation:231,translation,42,94,1,P1,9,8,9,0.0005822870298288763,1,284
chain,231_t0,translation:231,translation,42,95,1,P1,2,8,2,0.00011824862303910777,1,293
chain,231_t0,translation:231,translation,42,96,1,P1,6,8,6,0.031711481511592865,1,295
chain,231_t0,translation:231,translation,42,97,2,P2,1,8,1,4.434414386749268,15,301
chain,231_t0,translation:231,translation,42,98,0,Miss (fresh JIT),2,8,1,2.8854751586914062,3,302
chain,231_t0,translation:231,translation,42,99,2,P2,2,8,2,0.3030194044113159,1,304
chain,231_t0,translation:231,translation,42,100,2,P2,1,8,2,1.2999309301376343,1,306
chain,231_t0,translation:231,translation,42,101,1,P1,2,8,1,2.9398303031921387,3,307
chain,231_t0,translation:231,translation,42,102,1,P1,5,8,5,0.04434726759791374,1,309
chain,231_t0,translation:231,translation,42,103,0,Miss (fresh JIT),1,8,2,0.6080120205879211,1,314
chain,231_t0,translation:231,translation,42,104,1,P1,1,8,1,1.5950729846954346,2,315
chain,231_t0,translation:231,translation,42,105,1,P1,2,8,2,1.5509272813796997,1,316
chain,231_t0,translation:231,translation,42,106,1,P1,1,8,1,5.839308738708496,40,318
chain,231_t0,translation:231,translation,42,107,2,P2,4,8,4,0.038088809698820114,1,319
chain,231_t0,translation:231,translation,42,108,2,P2,7,8,3,0.5961118340492249,1,323
chain,231_t0,translation:231,translation,42,109,0,Miss (fresh JIT),2,8,2,1.3752931356430054,1,330
chain,231_t0,translation:231,translation,42,110,1,P1,4,8,3,2.1021718978881836,1,332
chain,231_t0,translation:231,translation,42,111,2,P2,2,8,2,1.4920883178710938,1,336
chain,231_t0,translation:231,translation,42,112,2,P2,5,8,1,2.8627490997314453,3,338
chain,231_t0,translation:231,translation,42,113,2,P2,3,8,1,1.8242958784103394,3,343
chain,231_t0,translation:231,translation,42,114,1,P1,1,8,3,1.0095744132995605,1,346
chain,231_t0,translation:231,translation,42,115,1,P1,2,8,2,0.6142609119415283,1,347
chain,231_t0,translation:231,translation,42,116,1,P1,2,8,1,6.081752777099609,71,349
chain,231_t0,translation:231,translation,42,117,2,P2,2,8,1,1.4717541933059692,2,351
chain,231_t0,translation:231,translation,42,118,2,P2,2,8,1,6.151766777038574,44,353
chain,231_t0,translation:231,translation,42,119,0,Miss (fresh JIT),3,8,2,0.18141698837280273,1,355
chain,231_t0,translation:231,translation,42,120,1,P1,5,8,5,0.012439403682947159,1,358
chain,231_t0,translation:231,translation,42,121,2,P2,4,8,3,0.0181744284927845,1,363
chain,231_t0,translation:231,translation,42,122,1,P1,1,8,1,9.456680297851562,147,367
chain,231_t0,translation:231,translation,42,123,0,Miss (fresh JIT),9,8,9,0.5993943214416504,1,368
chain,231_t0,translation:231,translation,42,124,2,P2,1,8,1,1.6805436611175537,2,377
chain,231_t0,translation:231,translation,42,125,1,P1,3,8,2,1.0416219234466553,1,378
chain,231_t0,translation:231,translation,42,126,1,P1,3,8,3,0.23750506341457367,1,381
chain,231_t0,translation:231,translation,42,127,2,P2,4,8,4,1.2014435529708862,1,384
chain,231_t0,translation:231,translation,42,128,2,P2,6,8,3,0.027765555307269096,1,388
chain,231_t0,translation:231,translation,42,129,0,Miss (fresh JIT),9,8,9,0.058862026780843735,1,394
chain,231_t0,translation:231,translation,42,130,1,P1,1,8,1,4.890946388244629,4,403
chain,231_t0,translation:231,translation,42,131,1,P1,4,8,4,0.12210105359554291,1,404
chain,231_t0,translation:231,translation,42,132,1,P1,5,8,4,1.4148296117782593,1,408
chain,231_t0,translation:231,translation,42,133,1,P1,1,8,1,4.160918712615967,9,413
chain,231_t0,translation:231,translation,42,134,0,Miss (fresh JIT),3,8,3,0.06912634521722794,1,414
