arm,uid,question_id,question_key,group,turn,seed,event_index,source_id,source,accepted_len,accepted_spec_len,valid_k,completion_offset,fully_observed
chain,498_t0,498,rag:498,rag,0,42,26,0,Miss (fresh JIT),1,0,8,181,1
chain,498_t0,498,rag:498,rag,0,42,27,1,P1,1,0,8,182,1
chain,498_t0,498,rag:498,rag,0,42,28,1,P1,1,0,8,183,1
chain,498_t0,498,rag:498,rag,0,42,29,0,Miss (fresh JIT),6,5,8,184,1
chain,498_t0,498,rag:498,rag,0,42,30,2,P2,2,1,8,190,1
chain,498_t0,498,rag:498,rag,0,42,31,0,Miss (fresh JIT),1,0,8,192,1
chain,498_t0,498,rag:498,rag,0,42,32,1,P1,1,0,8,193,1
chain,498_t0,498,rag:498,rag,0,42,33,1,P1,1,0,8,194,1
chain,498_t0,498,rag:498,rag,0,42,34,0,Miss (fresh JIT),1,0,8,195,1
chain,498_t0,498,rag:498,rag,0,42,35,0,Miss (fresh JIT),1,0,8,196,1
chain,498_t0,498,rag:498,rag,0,42,36,2,P2,3,2,8,197,1
chain,498_t0,498,rag:498,rag,0,42,37,1,P1,7,6,8,200,1
chain,498_t0,498,rag:498,rag,0,42,38,0,Miss (fresh JIT),4,3,8,207,1
chain,498_t0,498,rag:498,rag,0,42,39,1,P1,9,8,8,211,1
chain,498_t0,498,rag:498,rag,0,42,40,1,P1,9,8,8,220,1
chain,498_t0,498,rag:498,rag,0,42,41,1,P1,9,8,8,229,1
chain,498_t0,498,rag:498,rag,0,42,42,1,P1,9,8,8,238,1
chain,498_t0,498,rag:498,rag,0,42,43,1,P1,9,8,8,247,1
chain,498_t0,498,rag:498,rag,0,42,44,1,P1,9,8,8,256,1
chain,498_t0,498,rag:498,rag,0,42,45,1,P1,9,8,8,265,1
chain,498_t0,498,rag:498,rag,0,42,46,1,P1,9,8,8,274,1
chain,498_t0,498,rag:498,rag,0,42,47,1,P1,9,8,8,283,1
chain,498_t0,498,rag:498,rag,0,42,48,1,P1,9,8,8,292,1
chain,498_t0,498,rag:498,rag,0,42,49,1,P1,9,8,8,301,1
chain,498_t0,498,rag:498,rag,0,42,50,1,P1,9,8,8,310,1
chain,498_t0,498,rag:498,rag,0,42,51,1,P1,9,8,8,319,1
chain,498_t0,498,rag:498,rag,0,42,52,1,P1,9,8,8,328,1
chain,498_t0,498,rag:498,rag,0,42,53,1,P1,9,8,8,337,1
chain,498_t0,498,rag:498,rag,0,42,54,1,P1,9,8,8,346,1
chain,498_t0,498,rag:498,rag,0,42,55,1,P1,9,8,8,355,1
chain,498_t0,498,rag:498,rag,0,42,56,1,P1,9,8,8,364,1
chain,498_t0,498,rag:498,rag,0,42,57,1,P1,8,7,8,373,1
chain,498_t0,498,rag:498,rag,0,42,58,1,P1,1,0,8,381,1
chain,498_t0,498,rag:498,rag,0,42,59,1,P1,1,0,8,382,1
chain,498_t0,498,rag:498,rag,0,42,60,1,P1,9,8,8,383,1
chain,498_t0,498,rag:498,rag,0,42,61,1,P1,9,8,8,392,1
chain,498_t0,498,rag:498,rag,0,42,62,1,P1,9,8,8,401,1
chain,498_t0,498,rag:498,rag,0,42,63,1,P1,9,8,8,410,1
chain,498_t0,498,rag:498,rag,0,42,64,1,P1,9,8,8,419,1
chain,498_t0,498,rag:498,rag,0,42,65,1,P1,9,8,8,428,1
chain,498_t0,498,rag:498,rag,0,42,66,1,P1,9,8,8,437,1
chain,498_t0,498,rag:498,rag,0,42,67,1,P1,9,8,8,446,1
chain,498_t0,498,rag:498,rag,0,42,68,1,P1,9,8,8,455,1
chain,498_t0,498,rag:498,rag,0,42,69,1,P1,3,2,8,464,1
chain,498_t0,498,rag:498,rag,0,42,70,1,P1,9,8,8,467,1
chain,498_t0,498,rag:498,rag,0,42,71,1,P1,9,8,8,476,1
chain,498_t0,498,rag:498,rag,0,42,72,1,P1,9,8,8,485,1
chain,498_t0,498,rag:498,rag,0,42,73,1,P1,9,8,8,494,1
chain,498_t0,498,rag:498,rag,0,42,74,1,P1,9,8,8,503,1
chain,498_t0,498,rag:498,rag,0,42,75,1,P1,9,8,8,512,0
chain,505_t0,505,rag:505,rag,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
chain,505_t0,505,rag:505,rag,0,42,1,0,Miss (fresh JIT),9,8,8,2,1
chain,505_t0,505,rag:505,rag,0,42,2,1,P1,6,5,8,11,1
chain,505_t0,505,rag:505,rag,0,42,3,1,P1,4,3,8,17,1
chain,505_t0,505,rag:505,rag,0,42,4,1,P1,7,6,8,21,1
chain,505_t0,505,rag:505,rag,0,42,5,0,Miss (fresh JIT),2,1,8,28,1
chain,505_t0,505,rag:505,rag,0,42,6,0,Miss (fresh JIT),1,0,8,30,1
chain,505_t0,505,rag:505,rag,0,42,7,0,Miss (fresh JIT),5,4,8,31,1
chain,505_t0,505,rag:505,rag,0,42,8,1,P1,1,0,8,36,1
chain,505_t0,505,rag:505,rag,0,42,9,1,P1,1,0,8,37,1
chain,505_t0,505,rag:505,rag,0,42,10,1,P1,4,3,8,38,1
chain,505_t0,505,rag:505,rag,0,42,11,1,P1,2,1,8,42,1
chain,505_t0,505,rag:505,rag,0,42,12,1,P1,3,2,8,44,1
chain,505_t0,505,rag:505,rag,0,42,13,2,P2,2,1,8,47,1
chain,505_t0,505,rag:505,rag,0,42,14,2,P2,9,8,8,49,1
chain,505_t0,505,rag:505,rag,0,42,15,1,P1,9,8,8,58,1
chain,505_t0,505,rag:505,rag,0,42,16,1,P1,1,0,8,67,1
chain,505_t0,505,rag:505,rag,0,42,17,0,Miss (fresh JIT),9,8,8,68,1
chain,505_t0,505,rag:505,rag,0,42,18,1,P1,1,0,8,77,1
chain,505_t0,505,rag:505,rag,0,42,19,0,Miss (fresh JIT),2,1,8,78,1
chain,505_t0,505,rag:505,rag,0,42,20,2,P2,1,0,8,80,1
chain,505_t0,505,rag:505,rag,0,42,21,1,P1,6,5,8,81,1
chain,505_t0,505,rag:505,rag,0,42,22,1,P1,1,0,8,87,1
chain,505_t0,505,rag:505,rag,0,42,23,2,P2,3,2,8,88,1
chain,505_t0,505,rag:505,rag,0,42,24,0,Miss (fresh JIT),4,3,8,91,1
chain,505_t0,505,rag:505,rag,0,42,25,1,P1,1,0,8,95,1
chain,505_t0,505,rag:505,rag,0,42,26,1,P1,4,3,8,96,1
chain,505_t0,505,rag:505,rag,0,42,27,1,P1,1,0,8,100,1
chain,505_t0,505,rag:505,rag,0,42,28,1,P1,1,0,8,101,1
chain,505_t0,505,rag:505,rag,0,42,29,1,P1,2,1,8,102,1
chain,505_t0,505,rag:505,rag,0,42,30,1,P1,8,7,8,104,1
chain,505_t0,505,rag:505,rag,0,42,31,2,P2,4,3,8,112,1
chain,505_t0,505,rag:505,rag,0,42,32,1,P1,9,8,8,116,1
chain,505_t0,505,rag:505,rag,0,42,33,1,P1,3,2,8,125,1
chain,505_t0,505,rag:505,rag,0,42,34,1,P1,3,2,8,128,1
chain,505_t0,505,rag:505,rag,0,42,35,0,Miss (fresh JIT),2,1,8,131,1
chain,505_t0,505,rag:505,rag,0,42,36,1,P1,3,2,8,133,1
chain,505_t0,505,rag:505,rag,0,42,37,1,P1,9,8,8,136,1
chain,505_t0,505,rag:505,rag,0,42,38,1,P1,3,2,8,145,1
chain,505_t0,505,rag:505,rag,0,42,39,1,P1,1,0,8,148,1
chain,505_t0,505,rag:505,rag,0,42,40,1,P1,2,1,8,149,1
chain,505_t0,505,rag:505,rag,0,42,41,1,P1,1,0,8,151,1
chain,505_t0,505,rag:505,rag,0,42,42,1,P1,4,3,8,152,1
chain,505_t0,505,rag:505,rag,0,42,43,1,P1,2,1,8,156,1
chain,505_t0,505,rag:505,rag,0,42,44,2,P2,1,0,8,158,1
chain,505_t0,505,rag:505,rag,0,42,45,1,P1,3,2,8,159,1
chain,505_t0,505,rag:505,rag,0,42,46,1,P1,2,1,8,162,1
chain,505_t0,505,rag:505,rag,0,42,47,0,Miss (fresh JIT),6,5,8,164,1
chain,505_t0,505,rag:505,rag,0,42,48,1,P1,1,0,8,170,1
chain,505_t0,505,rag:505,rag,0,42,49,1,P1,2,1,8,171,1
chain,505_t0,505,rag:505,rag,0,42,50,0,Miss (fresh JIT),3,2,8,173,1
chain,505_t0,505,rag:505,rag,0,42,51,2,P2,1,0,8,176,1
chain,505_t0,505,rag:505,rag,0,42,52,0,Miss (fresh JIT),2,1,8,177,1
chain,505_t0,505,rag:505,rag,0,42,53,1,P1,9,8,8,179,1
chain,505_t0,505,rag:505,rag,0,42,54,1,P1,6,5,8,188,1
chain,505_t0,505,rag:505,rag,0,42,55,1,P1,1,0,8,194,1
chain,505_t0,505,rag:505,rag,0,42,56,1,P1,2,1,8,195,1
chain,505_t0,505,rag:505,rag,0,42,57,2,P2,4,3,8,197,1
chain,505_t0,505,rag:505,rag,0,42,58,1,P1,2,1,8,201,1
chain,505_t0,505,rag:505,rag,0,42,59,2,P2,2,1,8,203,1
chain,505_t0,505,rag:505,rag,0,42,60,1,P1,5,4,8,205,1
chain,505_t0,505,rag:505,rag,0,42,61,1,P1,2,1,8,210,1
chain,505_t0,505,rag:505,rag,0,42,62,1,P1,1,0,8,212,1
chain,505_t0,505,rag:505,rag,0,42,63,2,P2,5,4,8,213,1
chain,505_t0,505,rag:505,rag,0,42,64,1,P1,1,0,8,218,1
chain,505_t0,505,rag:505,rag,0,42,65,0,Miss (fresh JIT),4,3,8,219,1
chain,505_t0,505,rag:505,rag,0,42,66,2,P2,7,6,8,223,1
chain,505_t0,505,rag:505,rag,0,42,67,0,Miss (fresh JIT),1,0,8,230,1
chain,505_t0,505,rag:505,rag,0,42,68,2,P2,2,1,8,231,1
chain,505_t0,505,rag:505,rag,0,42,69,0,Miss (fresh JIT),1,0,8,233,1
chain,505_t0,505,rag:505,rag,0,42,70,2,P2,3,2,8,234,1
chain,505_t0,505,rag:505,rag,0,42,71,2,P2,1,0,8,237,1
chain,505_t0,505,rag:505,rag,0,42,72,2,P2,1,0,8,238,1
chain,505_t0,505,rag:505,rag,0,42,73,1,P1,4,3,8,239,1
chain,505_t0,505,rag:505,rag,0,42,74,1,P1,1,0,8,243,1
chain,505_t0,505,rag:505,rag,0,42,75,1,P1,9,8,8,244,1
chain,505_t0,505,rag:505,rag,0,42,76,1,P1,4,3,8,253,1
chain,505_t0,505,rag:505,rag,0,42,77,2,P2,2,1,8,257,1
chain,505_t0,505,rag:505,rag,0,42,78,1,P1,1,0,8,259,1
chain,505_t0,505,rag:505,rag,0,42,79,1,P1,5,4,8,260,1
chain,505_t0,505,rag:505,rag,0,42,80,1,P1,1,0,8,265,1
chain,505_t0,505,rag:505,rag,0,42,81,0,Miss (fresh JIT),3,2,8,266,1
chain,505_t0,505,rag:505,rag,0,42,82,1,P1,1,0,8,269,1
chain,505_t0,505,rag:505,rag,0,42,83,0,Miss (fresh JIT),2,1,8,270,1
chain,505_t0,505,rag:505,rag,0,42,84,0,Miss (fresh JIT),1,0,8,272,1
chain,505_t0,505,rag:505,rag,0,42,85,2,P2,1,0,8,273,1
chain,505_t0,505,rag:505,rag,0,42,86,2,P2,1,0,8,274,1
chain,505_t0,505,rag:505,rag,0,42,87,0,Miss (fresh JIT),4,3,8,275,1
chain,505_t0,505,rag:505,rag,0,42,88,1,P1,1,0,8,279,1
chain,505_t0,505,rag:505,rag,0,42,89,1,P1,1,0,8,280,1
chain,505_t0,505,rag:505,rag,0,42,90,2,P2,1,0,8,281,1
chain,505_t0,505,rag:505,rag,0,42,91,0,Miss (fresh JIT),4,3,8,282,1
chain,505_t0,505,rag:505,rag,0,42,92,1,P1,1,0,8,286,1
chain,505_t0,505,rag:505,rag,0,42,93,1,P1,1,0,8,287,1
chain,505_t0,505,rag:505,rag,0,42,94,2,P2,1,0,8,288,1
chain,505_t0,505,rag:505,rag,0,42,95,1,P1,3,2,8,289,1
chain,505_t0,505,rag:505,rag,0,42,96,1,P1,2,1,8,292,1
chain,505_t0,505,rag:505,rag,0,42,97,0,Miss (fresh JIT),4,3,8,294,1
chain,505_t0,505,rag:505,rag,0,42,98,0,Miss (fresh JIT),8,7,8,298,1
chain,505_t0,505,rag:505,rag,0,42,99,1,P1,5,4,8,306,1
chain,505_t0,505,rag:505,rag,0,42,100,2,P2,1,0,8,311,1
chain,505_t0,505,rag:505,rag,0,42,101,0,Miss (fresh JIT),7,6,8,312,1
chain,505_t0,505,rag:505,rag,0,42,102,0,Miss (fresh JIT),5,4,8,319,1
chain,505_t0,505,rag:505,rag,0,42,103,0,Miss (fresh JIT),5,4,8,324,1
chain,505_t0,505,rag:505,rag,0,42,104,1,P1,3,2,8,329,1
chain,505_t0,505,rag:505,rag,0,42,105,2,P2,1,0,8,332,1
chain,505_t0,505,rag:505,rag,0,42,106,1,P1,2,1,8,333,1
chain,505_t0,505,rag:505,rag,0,42,107,1,P1,3,2,8,335,1
chain,505_t0,505,rag:505,rag,0,42,108,1,P1,1,0,8,338,1
chain,505_t0,505,rag:505,rag,0,42,109,0,Miss (fresh JIT),1,0,8,339,1
chain,505_t0,505,rag:505,rag,0,42,110,1,P1,6,5,8,340,1
chain,505_t0,505,rag:505,rag,0,42,111,1,P1,1,0,8,346,1
chain,505_t0,505,rag:505,rag,0,42,112,0,Miss (fresh JIT),5,4,8,347,1
chain,505_t0,505,rag:505,rag,0,42,113,1,P1,2,1,8,352,1
chain,505_t0,505,rag:505,rag,0,42,114,1,P1,2,1,8,354,1
chain,505_t0,505,rag:505,rag,0,42,115,1,P1,2,1,8,356,1
chain,505_t0,505,rag:505,rag,0,42,116,2,P2,3,2,8,358,1
chain,505_t0,505,rag:505,rag,0,42,117,1,P1,9,8,8,361,1
chain,505_t0,505,rag:505,rag,0,42,118,1,P1,7,6,8,370,1
chain,505_t0,505,rag:505,rag,0,42,119,0,Miss (fresh JIT),2,1,8,377,1
chain,505_t0,505,rag:505,rag,0,42,120,0,Miss (fresh JIT),1,0,8,379,1
chain,505_t0,505,rag:505,rag,0,42,121,1,P1,8,7,8,380,1
chain,505_t0,505,rag:505,rag,0,42,122,0,Miss (fresh JIT),5,4,8,388,1
chain,505_t0,505,rag:505,rag,0,42,123,1,P1,3,2,8,393,1
chain,505_t0,505,rag:505,rag,0,42,124,1,P1,5,4,8,396,1
chain,505_t0,505,rag:505,rag,0,42,125,0,Miss (fresh JIT),1,0,8,401,1
chain,505_t0,505,rag:505,rag,0,42,126,1,P1,5,4,8,402,1
chain,505_t0,505,rag:505,rag,0,42,127,0,Miss (fresh JIT),1,0,8,407,1
chain,505_t0,505,rag:505,rag,0,42,128,1,P1,3,2,8,408,1
chain,505_t0,505,rag:505,rag,0,42,129,2,P2,3,2,8,411,1
chain,505_t0,505,rag:505,rag,0,42,130,2,P2,2,1,8,414,1
chain,505_t0,505,rag:505,rag,0,42,131,2,P2,4,3,8,416,1
chain,505_t0,505,rag:505,rag,0,42,132,2,P2,7,6,8,420,1
chain,505_t0,505,rag:505,rag,0,42,133,1,P1,4,3,8,427,1
chain,505_t0,505,rag:505,rag,0,42,134,1,P1,1,0,8,431,1
chain,505_t0,505,rag:505,rag,0,42,135,0,Miss (fresh JIT),4,3,8,432,1
chain,505_t0,505,rag:505,rag,0,42,136,1,P1,3,2,8,436,1
chain,505_t0,505,rag:505,rag,0,42,137,2,P2,2,1,8,439,1
chain,505_t0,505,rag:505,rag,0,42,138,1,P1,8,7,8,441,1
chain,505_t0,505,rag:505,rag,0,42,139,0,Miss (fresh JIT),6,5,8,449,1
chain,505_t0,505,rag:505,rag,0,42,140,1,P1,1,0,8,455,1
chain,505_t0,505,rag:505,rag,0,42,141,2,P2,1,0,8,456,1
chain,505_t0,505,rag:505,rag,0,42,142,0,Miss (fresh JIT),6,5,8,457,1
chain,505_t0,505,rag:505,rag,0,42,143,2,P2,3,2,8,463,1
chain,505_t0,505,rag:505,rag,0,42,144,1,P1,1,0,8,466,1
chain,505_t0,505,rag:505,rag,0,42,145,1,P1,1,0,8,467,1
chain,505_t0,505,rag:505,rag,0,42,146,1,P1,1,0,8,468,1
chain,505_t0,505,rag:505,rag,0,42,147,2,P2,4,3,8,469,1
chain,505_t0,505,rag:505,rag,0,42,148,1,P1,3,2,8,473,1
chain,505_t0,505,rag:505,rag,0,42,149,1,P1,5,4,8,476,1
chain,505_t0,505,rag:505,rag,0,42,150,0,Miss (fresh JIT),4,3,8,481,1
chain,505_t0,505,rag:505,rag,0,42,151,1,P1,2,1,8,485,1
chain,505_t0,505,rag:505,rag,0,42,152,2,P2,2,1,8,487,1
chain,505_t0,505,rag:505,rag,0,42,153,1,P1,1,0,8,489,1
chain,505_t0,505,rag:505,rag,0,42,154,2,P2,1,0,8,490,1
chain,505_t0,505,rag:505,rag,0,42,155,1,P1,4,3,8,491,1
chain,505_t0,505,rag:505,rag,0,42,156,1,P1,4,3,8,495,1
chain,505_t0,505,rag:505,rag,0,42,157,2,P2,2,1,8,499,1
chain,505_t0,505,rag:505,rag,0,42,158,0,Miss (fresh JIT),2,1,8,501,1
chain,505_t0,505,rag:505,rag,0,42,159,1,P1,1,0,8,503,1
chain,505_t0,505,rag:505,rag,0,42,160,1,P1,2,1,8,504,1
chain,505_t0,505,rag:505,rag,0,42,161,1,P1,1,0,8,506,1
chain,505_t0,505,rag:505,rag,0,42,162,1,P1,2,1,8,507,1
chain,505_t0,505,rag:505,rag,0,42,163,1,P1,9,8,8,509,0
chain,511_t0,511,rag:511,rag,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
chain,511_t0,511,rag:511,rag,0,42,1,2,P2,1,0,8,2,1
chain,511_t0,511,rag:511,rag,0,42,2,2,P2,1,0,8,3,1
chain,511_t0,511,rag:511,rag,0,42,3,1,P1,2,1,8,4,1
chain,511_t0,511,rag:511,rag,0,42,4,1,P1,1,0,8,6,1
chain,511_t0,511,rag:511,rag,0,42,5,1,P1,1,0,8,7,1
chain,511_t0,511,rag:511,rag,0,42,6,1,P1,2,1,8,8,1
chain,511_t0,511,rag:511,rag,0,42,7,0,Miss (fresh JIT),1,0,8,10,1
chain,511_t0,511,rag:511,rag,0,42,8,1,P1,7,6,8,11,1
chain,511_t0,511,rag:511,rag,0,42,9,1,P1,3,2,8,18,1
chain,511_t0,511,rag:511,rag,0,42,10,1,P1,2,1,8,21,1
chain,511_t0,511,rag:511,rag,0,42,11,2,P2,9,8,8,23,1
chain,511_t0,511,rag:511,rag,0,42,12,1,P1,1,0,8,32,1
chain,511_t0,511,rag:511,rag,0,42,13,1,P1,1,0,8,33,1
chain,511_t0,511,rag:511,rag,0,42,14,1,P1,4,3,8,34,1
chain,511_t0,511,rag:511,rag,0,42,15,1,P1,7,6,8,38,1
chain,511_t0,511,rag:511,rag,0,42,16,1,P1,9,8,8,45,1
chain,511_t0,511,rag:511,rag,0,42,17,1,P1,1,0,8,54,1
chain,511_t0,511,rag:511,rag,0,42,18,1,P1,9,8,8,55,1
chain,511_t0,511,rag:511,rag,0,42,19,1,P1,9,8,8,64,1
chain,511_t0,511,rag:511,rag,0,42,20,1,P1,9,8,8,73,1
chain,511_t0,511,rag:511,rag,0,42,21,1,P1,9,8,8,82,1
chain,511_t0,511,rag:511,rag,0,42,22,1,P1,9,8,8,91,1
chain,511_t0,511,rag:511,rag,0,42,23,1,P1,9,8,8,100,1
chain,511_t0,511,rag:511,rag,0,42,24,1,P1,9,8,8,109,1
chain,511_t0,511,rag:511,rag,0,42,25,1,P1,9,8,8,118,1
chain,511_t0,511,rag:511,rag,0,42,26,1,P1,9,8,8,127,1
chain,511_t0,511,rag:511,rag,0,42,27,1,P1,9,8,8,136,1
chain,511_t0,511,rag:511,rag,0,42,28,1,P1,9,8,8,145,1
chain,511_t0,511,rag:511,rag,0,42,29,1,P1,5,4,8,154,1
chain,511_t0,511,rag:511,rag,0,42,30,1,P1,9,8,8,159,1
chain,511_t0,511,rag:511,rag,0,42,31,1,P1,9,8,8,168,1
chain,511_t0,511,rag:511,rag,0,42,32,1,P1,9,8,8,177,1
chain,511_t0,511,rag:511,rag,0,42,33,1,P1,9,8,8,186,1
chain,511_t0,511,rag:511,rag,0,42,34,1,P1,9,8,8,195,1
chain,511_t0,511,rag:511,rag,0,42,35,1,P1,9,8,8,204,1
chain,511_t0,511,rag:511,rag,0,42,36,1,P1,9,8,8,213,1
chain,511_t0,511,rag:511,rag,0,42,37,0,Miss (fresh JIT),1,0,8,222,1
chain,511_t0,511,rag:511,rag,0,42,38,1,P1,3,2,8,223,1
chain,511_t0,511,rag:511,rag,0,42,39,0,Miss (fresh JIT),5,4,8,226,1
chain,511_t0,511,rag:511,rag,0,42,40,1,P1,2,1,8,231,1
chain,511_t0,511,rag:511,rag,0,42,41,0,Miss (fresh JIT),1,0,8,233,1
chain,511_t0,511,rag:511,rag,0,42,42,0,Miss (fresh JIT),2,1,8,234,1
chain,511_t0,511,rag:511,rag,0,42,43,0,Miss (fresh JIT),2,1,8,236,1
chain,511_t0,511,rag:511,rag,0,42,44,2,P2,1,0,8,238,1
chain,511_t0,511,rag:511,rag,0,42,45,0,Miss (fresh JIT),1,0,8,239,1
chain,511_t0,511,rag:511,rag,0,42,46,0,Miss (fresh JIT),2,1,8,240,1
chain,511_t0,511,rag:511,rag,0,42,47,1,P1,1,0,8,242,1
chain,511_t0,511,rag:511,rag,0,42,48,2,P2,2,1,8,243,1
chain,511_t0,511,rag:511,rag,0,42,49,1,P1,1,0,8,245,1
chain,511_t0,511,rag:511,rag,0,42,50,0,Miss (fresh JIT),2,1,8,246,1
chain,511_t0,511,rag:511,rag,0,42,51,2,P2,5,4,8,248,1
chain,511_t0,511,rag:511,rag,0,42,52,2,P2,2,1,8,253,1
chain,511_t0,511,rag:511,rag,0,42,53,0,Miss (fresh JIT),2,1,8,255,1
chain,511_t0,511,rag:511,rag,0,42,54,2,P2,3,2,8,257,1
chain,511_t0,511,rag:511,rag,0,42,55,1,P1,1,0,8,260,1
chain,511_t0,511,rag:511,rag,0,42,56,0,Miss (fresh JIT),3,2,8,261,1
chain,511_t0,511,rag:511,rag,0,42,57,2,P2,2,1,8,264,1
chain,511_t0,511,rag:511,rag,0,42,58,0,Miss (fresh JIT),1,0,8,266,1
chain,511_t0,511,rag:511,rag,0,42,59,2,P2,2,1,8,267,1
chain,511_t0,511,rag:511,rag,0,42,60,2,P2,1,0,8,269,1
chain,511_t0,511,rag:511,rag,0,42,61,1,P1,2,1,8,270,1
chain,511_t0,511,rag:511,rag,0,42,62,0,Miss (fresh JIT),1,0,8,272,1
chain,511_t0,511,rag:511,rag,0,42,63,2,P2,1,0,8,273,1
chain,511_t0,511,rag:511,rag,0,42,64,1,P1,3,2,8,274,1
chain,511_t0,511,rag:511,rag,0,42,65,2,P2,8,7,8,277,1
chain,511_t0,511,rag:511,rag,0,42,66,0,Miss (fresh JIT),1,0,8,285,1
chain,511_t0,511,rag:511,rag,0,42,67,1,P1,3,2,8,286,1
chain,511_t0,511,rag:511,rag,0,42,68,1,P1,1,0,8,289,1
chain,511_t0,511,rag:511,rag,0,42,69,1,P1,6,5,8,290,1
chain,511_t0,511,rag:511,rag,0,42,70,1,P1,3,2,8,296,1
chain,511_t0,511,rag:511,rag,0,42,71,1,P1,4,3,8,299,1
chain,511_t0,511,rag:511,rag,0,42,72,1,P1,3,2,8,303,1
chain,511_t0,511,rag:511,rag,0,42,73,0,Miss (fresh JIT),1,0,8,306,1
chain,511_t0,511,rag:511,rag,0,42,74,1,P1,3,2,8,307,1
chain,511_t0,511,rag:511,rag,0,42,75,2,P2,1,0,8,310,1
chain,511_t0,511,rag:511,rag,0,42,76,2,P2,9,8,8,311,1
chain,511_t0,511,rag:511,rag,0,42,77,1,P1,3,2,8,320,1
chain,511_t0,511,rag:511,rag,0,42,78,2,P2,9,8,8,323,1
chain,511_t0,511,rag:511,rag,0,42,79,1,P1,9,8,8,332,1
chain,511_t0,511,rag:511,rag,0,42,80,1,P1,9,8,8,341,1
chain,511_t0,511,rag:511,rag,0,42,81,1,P1,9,8,8,350,1
chain,511_t0,511,rag:511,rag,0,42,82,1,P1,5,4,8,359,1
chain,511_t0,511,rag:511,rag,0,42,83,1,P1,9,8,8,364,1
chain,511_t0,511,rag:511,rag,0,42,84,1,P1,9,8,8,373,1
chain,511_t0,511,rag:511,rag,0,42,85,1,P1,9,8,8,382,1
chain,511_t0,511,rag:511,rag,0,42,86,1,P1,9,8,8,391,1
chain,511_t0,511,rag:511,rag,0,42,87,1,P1,9,8,8,400,1
chain,511_t0,511,rag:511,rag,0,42,88,1,P1,9,8,8,409,1
chain,511_t0,511,rag:511,rag,0,42,89,1,P1,5,4,8,418,1
chain,511_t0,511,rag:511,rag,0,42,90,2,P2,2,1,8,423,1
chain,511_t0,511,rag:511,rag,0,42,91,0,Miss (fresh JIT),2,1,8,425,1
chain,511_t0,511,rag:511,rag,0,42,92,1,P1,1,0,8,427,1
chain,511_t0,511,rag:511,rag,0,42,93,2,P2,2,1,8,428,1
chain,511_t0,511,rag:511,rag,0,42,94,0,Miss (fresh JIT),1,0,8,430,1
chain,511_t0,511,rag:511,rag,0,42,95,1,P1,2,1,8,431,1
chain,511_t0,511,rag:511,rag,0,42,96,1,P1,1,0,8,433,1
chain,511_t0,511,rag:511,rag,0,42,97,1,P1,3,2,8,434,1
chain,511_t0,511,rag:511,rag,0,42,98,1,P1,2,1,8,437,1
chain,511_t0,511,rag:511,rag,0,42,99,1,P1,9,8,8,439,1
chain,511_t0,511,rag:511,rag,0,42,100,1,P1,5,4,8,448,1
chain,511_t0,511,rag:511,rag,0,42,101,0,Miss (fresh JIT),5,4,8,453,1
chain,511_t0,511,rag:511,rag,0,42,102,1,P1,1,0,8,458,1
chain,511_t0,511,rag:511,rag,0,42,103,0,Miss (fresh JIT),4,3,8,459,1
chain,511_t0,511,rag:511,rag,0,42,104,1,P1,1,0,8,463,1
chain,511_t0,511,rag:511,rag,0,42,105,0,Miss (fresh JIT),1,0,8,464,1
chain,511_t0,511,rag:511,rag,0,42,106,2,P2,1,0,8,465,1
chain,511_t0,511,rag:511,rag,0,42,107,2,P2,3,2,8,466,1
chain,511_t0,511,rag:511,rag,0,42,108,2,P2,1,0,8,469,1
chain,511_t0,511,rag:511,rag,0,42,109,1,P1,3,2,8,470,1
chain,511_t0,511,rag:511,rag,0,42,110,0,Miss (fresh JIT),6,5,8,473,1
chain,511_t0,511,rag:511,rag,0,42,111,0,Miss (fresh JIT),3,2,8,479,1
chain,511_t0,511,rag:511,rag,0,42,112,1,P1,1,0,8,482,1
chain,511_t0,511,rag:511,rag,0,42,113,2,P2,3,2,8,483,1
chain,511_t0,511,rag:511,rag,0,42,114,0,Miss (fresh JIT),2,1,8,486,1
chain,511_t0,511,rag:511,rag,0,42,115,0,Miss (fresh JIT),3,2,8,488,1
chain,511_t0,511,rag:511,rag,0,42,116,0,Miss (fresh JIT),4,3,8,491,1
chain,511_t0,511,rag:511,rag,0,42,117,1,P1,1,0,8,495,1
chain,511_t0,511,rag:511,rag,0,42,118,1,P1,9,8,8,496,1
chain,511_t0,511,rag:511,rag,0,42,119,0,Miss (fresh JIT),3,2,8,505,1
chain,511_t0,511,rag:511,rag,0,42,120,2,P2,4,3,8,508,1
chain,511_t0,511,rag:511,rag,0,42,121,1,P1,5,4,8,512,0
chain,557_t0,557,rag:557,rag,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
chain,557_t0,557,rag:557,rag,0,42,1,1,P1,9,8,8,2,1
chain,557_t0,557,rag:557,rag,0,42,2,1,P1,2,1,8,11,1
chain,557_t0,557,rag:557,rag,0,42,3,2,P2,2,1,8,13,1
chain,557_t0,557,rag:557,rag,0,42,4,1,P1,3,2,8,15,1
chain,557_t0,557,rag:557,rag,0,42,5,1,P1,9,8,8,18,1
