arm,uid,question_id,question_key,group,turn,seed,event_index,source_id,source,accepted_len,accepted_spec_len,valid_k,completion_offset,fully_observed
chain,282_t0,282,summarization:282,summarization,0,42,18,1,P1,1,0,8,66,1
chain,282_t0,282,summarization:282,summarization,0,42,19,0,Miss (fresh JIT),6,5,8,67,1
chain,282_t0,282,summarization:282,summarization,0,42,20,1,P1,5,4,8,73,1
chain,282_t0,282,summarization:282,summarization,0,42,21,1,P1,1,0,8,78,1
chain,282_t0,282,summarization:282,summarization,0,42,22,0,Miss (fresh JIT),2,1,8,79,1
chain,282_t0,282,summarization:282,summarization,0,42,23,0,Miss (fresh JIT),2,1,8,81,1
chain,282_t0,282,summarization:282,summarization,0,42,24,1,P1,2,1,8,83,1
chain,282_t0,282,summarization:282,summarization,0,42,25,1,P1,3,2,8,85,1
chain,282_t0,282,summarization:282,summarization,0,42,26,1,P1,9,8,8,88,1
chain,282_t0,282,summarization:282,summarization,0,42,27,1,P1,5,4,8,97,1
chain,282_t0,282,summarization:282,summarization,0,42,28,1,P1,1,0,8,102,1
chain,282_t0,282,summarization:282,summarization,0,42,29,1,P1,1,0,8,103,1
chain,282_t0,282,summarization:282,summarization,0,42,30,1,P1,1,0,8,104,1
chain,282_t0,282,summarization:282,summarization,0,42,31,1,P1,3,2,8,105,1
chain,282_t0,282,summarization:282,summarization,0,42,32,2,P2,4,3,8,108,1
chain,282_t0,282,summarization:282,summarization,0,42,33,1,P1,9,8,8,112,1
chain,282_t0,282,summarization:282,summarization,0,42,34,1,P1,1,0,8,121,1
chain,282_t0,282,summarization:282,summarization,0,42,35,2,P2,1,0,8,122,1
chain,282_t0,282,summarization:282,summarization,0,42,36,0,Miss (fresh JIT),9,8,8,123,1
chain,282_t0,282,summarization:282,summarization,0,42,37,1,P1,2,1,8,132,1
chain,282_t0,282,summarization:282,summarization,0,42,38,2,P2,2,1,8,134,1
chain,282_t0,282,summarization:282,summarization,0,42,39,2,P2,4,3,8,136,1
chain,282_t0,282,summarization:282,summarization,0,42,40,1,P1,2,1,8,140,1
chain,282_t0,282,summarization:282,summarization,0,42,41,1,P1,3,2,8,142,1
chain,282_t0,282,summarization:282,summarization,0,42,42,2,P2,3,2,8,145,1
chain,282_t0,282,summarization:282,summarization,0,42,43,0,Miss (fresh JIT),3,2,8,148,1
chain,282_t0,282,summarization:282,summarization,0,42,44,0,Miss (fresh JIT),4,3,8,151,1
chain,282_t0,282,summarization:282,summarization,0,42,45,1,P1,7,6,8,155,1
chain,282_t0,282,summarization:282,summarization,0,42,46,0,Miss (fresh JIT),1,0,8,162,1
chain,282_t0,282,summarization:282,summarization,0,42,47,2,P2,9,8,8,163,1
chain,282_t0,282,summarization:282,summarization,0,42,48,1,P1,4,3,8,172,1
chain,282_t0,282,summarization:282,summarization,0,42,49,1,P1,1,0,8,176,1
chain,282_t0,282,summarization:282,summarization,0,42,50,0,Miss (fresh JIT),2,1,8,177,1
chain,282_t0,282,summarization:282,summarization,0,42,51,1,P1,2,1,8,179,1
chain,282_t0,282,summarization:282,summarization,0,42,52,1,P1,5,4,8,181,1
chain,282_t0,282,summarization:282,summarization,0,42,53,1,P1,1,0,8,186,1
chain,282_t0,282,summarization:282,summarization,0,42,54,0,Miss (fresh JIT),1,0,8,187,1
chain,282_t0,282,summarization:282,summarization,0,42,55,0,Miss (fresh JIT),4,3,8,188,1
chain,282_t0,282,summarization:282,summarization,0,42,56,1,P1,2,1,8,192,1
chain,282_t0,282,summarization:282,summarization,0,42,57,0,Miss (fresh JIT),1,0,8,194,1
chain,282_t0,282,summarization:282,summarization,0,42,58,2,P2,2,1,8,195,1
chain,282_t0,282,summarization:282,summarization,0,42,59,0,Miss (fresh JIT),4,3,8,197,1
chain,282_t0,282,summarization:282,summarization,0,42,60,1,P1,2,1,8,201,1
chain,282_t0,282,summarization:282,summarization,0,42,61,1,P1,3,2,8,203,1
chain,282_t0,282,summarization:282,summarization,0,42,62,1,P1,4,3,8,206,1
chain,282_t0,282,summarization:282,summarization,0,42,63,1,P1,9,8,8,210,1
chain,282_t0,282,summarization:282,summarization,0,42,64,1,P1,3,2,8,219,1
chain,282_t0,282,summarization:282,summarization,0,42,65,0,Miss (fresh JIT),1,0,8,222,1
chain,282_t0,282,summarization:282,summarization,0,42,66,1,P1,2,1,8,223,1
chain,282_t0,282,summarization:282,summarization,0,42,67,2,P2,1,0,8,225,1
chain,282_t0,282,summarization:282,summarization,0,42,68,0,Miss (fresh JIT),1,0,8,226,1
chain,282_t0,282,summarization:282,summarization,0,42,69,1,P1,2,1,8,227,1
chain,282_t0,282,summarization:282,summarization,0,42,70,0,Miss (fresh JIT),3,2,8,229,1
chain,282_t0,282,summarization:282,summarization,0,42,71,0,Miss (fresh JIT),3,2,8,232,1
chain,282_t0,282,summarization:282,summarization,0,42,72,1,P1,3,2,8,235,1
chain,282_t0,282,summarization:282,summarization,0,42,73,1,P1,9,8,8,238,1
chain,282_t0,282,summarization:282,summarization,0,42,74,1,P1,3,2,8,247,1
chain,282_t0,282,summarization:282,summarization,0,42,75,1,P1,2,1,8,250,1
chain,282_t0,282,summarization:282,summarization,0,42,76,1,P1,1,0,8,252,1
chain,282_t0,282,summarization:282,summarization,0,42,77,1,P1,4,3,8,253,1
chain,282_t0,282,summarization:282,summarization,0,42,78,0,Miss (fresh JIT),3,2,8,257,1
chain,282_t0,282,summarization:282,summarization,0,42,79,1,P1,9,8,8,260,1
chain,282_t0,282,summarization:282,summarization,0,42,80,1,P1,9,8,8,269,1
chain,282_t0,282,summarization:282,summarization,0,42,81,0,Miss (fresh JIT),2,1,8,278,1
chain,282_t0,282,summarization:282,summarization,0,42,82,0,Miss (fresh JIT),1,0,8,280,1
chain,282_t0,282,summarization:282,summarization,0,42,83,2,P2,1,0,8,281,1
chain,282_t0,282,summarization:282,summarization,0,42,84,1,P1,1,0,8,282,1
chain,282_t0,282,summarization:282,summarization,0,42,85,2,P2,2,1,8,283,1
chain,282_t0,282,summarization:282,summarization,0,42,86,1,P1,3,2,8,285,1
chain,282_t0,282,summarization:282,summarization,0,42,87,2,P2,9,8,8,288,1
chain,282_t0,282,summarization:282,summarization,0,42,88,2,P2,3,2,8,297,1
chain,282_t0,282,summarization:282,summarization,0,42,89,0,Miss (fresh JIT),7,6,8,300,1
chain,282_t0,282,summarization:282,summarization,0,42,90,1,P1,9,8,8,307,1
chain,282_t0,282,summarization:282,summarization,0,42,91,1,P1,1,0,8,316,1
chain,282_t0,282,summarization:282,summarization,0,42,92,1,P1,4,3,8,317,1
chain,282_t0,282,summarization:282,summarization,0,42,93,0,Miss (fresh JIT),1,0,8,321,1
chain,282_t0,282,summarization:282,summarization,0,42,94,1,P1,1,0,8,322,1
chain,282_t0,282,summarization:282,summarization,0,42,95,0,Miss (fresh JIT),1,0,8,323,1
chain,282_t0,282,summarization:282,summarization,0,42,96,2,P2,3,2,8,324,1
chain,282_t0,282,summarization:282,summarization,0,42,97,1,P1,3,2,8,327,1
chain,282_t0,282,summarization:282,summarization,0,42,98,1,P1,3,2,8,330,1
chain,282_t0,282,summarization:282,summarization,0,42,99,2,P2,9,8,8,333,1
chain,282_t0,282,summarization:282,summarization,0,42,100,1,P1,9,8,8,342,1
chain,282_t0,282,summarization:282,summarization,0,42,101,2,P2,4,3,8,351,1
chain,282_t0,282,summarization:282,summarization,0,42,102,0,Miss (fresh JIT),6,5,8,355,0
chain,292_t0,292,summarization:292,summarization,0,42,0,0,Miss (fresh JIT),1,0,8,1,0
chain,295_t0,295,summarization:295,summarization,0,42,0,0,Miss (fresh JIT),5,4,8,1,1
chain,295_t0,295,summarization:295,summarization,0,42,1,1,P1,5,4,8,6,1
chain,295_t0,295,summarization:295,summarization,0,42,2,0,Miss (fresh JIT),9,8,8,11,1
chain,295_t0,295,summarization:295,summarization,0,42,3,1,P1,9,8,8,20,1
chain,295_t0,295,summarization:295,summarization,0,42,4,1,P1,3,2,8,29,1
chain,295_t0,295,summarization:295,summarization,0,42,5,2,P2,3,2,8,32,0
chain,297_t0,297,summarization:297,summarization,0,42,0,0,Miss (fresh JIT),8,7,8,1,1
chain,297_t0,297,summarization:297,summarization,0,42,1,1,P1,3,2,8,9,1
chain,297_t0,297,summarization:297,summarization,0,42,2,1,P1,9,8,8,12,1
chain,297_t0,297,summarization:297,summarization,0,42,3,1,P1,5,4,8,21,1
chain,297_t0,297,summarization:297,summarization,0,42,4,0,Miss (fresh JIT),1,0,8,26,1
chain,297_t0,297,summarization:297,summarization,0,42,5,1,P1,8,7,8,27,1
chain,297_t0,297,summarization:297,summarization,0,42,6,1,P1,5,4,8,35,1
chain,297_t0,297,summarization:297,summarization,0,42,7,1,P1,1,0,8,40,1
chain,297_t0,297,summarization:297,summarization,0,42,8,0,Miss (fresh JIT),1,0,8,41,1
chain,297_t0,297,summarization:297,summarization,0,42,9,2,P2,1,0,8,42,1
chain,297_t0,297,summarization:297,summarization,0,42,10,1,P1,1,0,8,43,1
chain,297_t0,297,summarization:297,summarization,0,42,11,0,Miss (fresh JIT),2,1,8,44,1
chain,297_t0,297,summarization:297,summarization,0,42,12,2,P2,9,8,8,46,1
chain,297_t0,297,summarization:297,summarization,0,42,13,1,P1,2,1,8,55,1
chain,297_t0,297,summarization:297,summarization,0,42,14,0,Miss (fresh JIT),9,8,8,57,1
chain,297_t0,297,summarization:297,summarization,0,42,15,1,P1,1,0,8,66,1
chain,297_t0,297,summarization:297,summarization,0,42,16,1,P1,9,8,8,67,1
chain,297_t0,297,summarization:297,summarization,0,42,17,1,P1,1,0,8,76,1
chain,297_t0,297,summarization:297,summarization,0,42,18,0,Miss (fresh JIT),4,3,8,77,1
chain,297_t0,297,summarization:297,summarization,0,42,19,0,Miss (fresh JIT),1,0,8,81,1
chain,297_t0,297,summarization:297,summarization,0,42,20,2,P2,4,3,8,82,1
chain,297_t0,297,summarization:297,summarization,0,42,21,1,P1,2,1,8,86,1
chain,297_t0,297,summarization:297,summarization,0,42,22,0,Miss (fresh JIT),1,0,8,88,1
chain,297_t0,297,summarization:297,summarization,0,42,23,2,P2,7,6,8,89,1
chain,297_t0,297,summarization:297,summarization,0,42,24,0,Miss (fresh JIT),1,0,8,96,1
chain,297_t0,297,summarization:297,summarization,0,42,25,2,P2,1,0,8,97,0
chain,300_t0,300,summarization:300,summarization,0,42,0,0,Miss (fresh JIT),7,6,8,1,1
chain,300_t0,300,summarization:300,summarization,0,42,1,0,Miss (fresh JIT),1,0,8,8,1
chain,300_t0,300,summarization:300,summarization,0,42,2,2,P2,2,1,8,9,1
chain,300_t0,300,summarization:300,summarization,0,42,3,1,P1,1,0,8,11,1
chain,300_t0,300,summarization:300,summarization,0,42,4,1,P1,2,1,8,12,1
chain,300_t0,300,summarization:300,summarization,0,42,5,1,P1,2,1,8,14,1
chain,300_t0,300,summarization:300,summarization,0,42,6,1,P1,2,1,8,16,1
chain,300_t0,300,summarization:300,summarization,0,42,7,2,P2,2,1,8,18,1
chain,300_t0,300,summarization:300,summarization,0,42,8,1,P1,2,1,8,20,1
chain,300_t0,300,summarization:300,summarization,0,42,9,0,Miss (fresh JIT),7,6,8,22,1
chain,300_t0,300,summarization:300,summarization,0,42,10,1,P1,5,4,8,29,1
chain,300_t0,300,summarization:300,summarization,0,42,11,0,Miss (fresh JIT),4,3,8,34,0
chain,303_t0,303,summarization:303,summarization,0,42,0,0,Miss (fresh JIT),9,8,8,1,1
chain,303_t0,303,summarization:303,summarization,0,42,1,1,P1,9,8,8,10,1
chain,303_t0,303,summarization:303,summarization,0,42,2,1,P1,9,8,8,19,1
chain,303_t0,303,summarization:303,summarization,0,42,3,1,P1,5,4,8,28,1
chain,303_t0,303,summarization:303,summarization,0,42,4,1,P1,9,8,8,33,1
chain,303_t0,303,summarization:303,summarization,0,42,5,1,P1,9,8,8,42,1
chain,303_t0,303,summarization:303,summarization,0,42,6,1,P1,9,8,8,51,1
chain,303_t0,303,summarization:303,summarization,0,42,7,1,P1,9,8,8,60,1
chain,303_t0,303,summarization:303,summarization,0,42,8,1,P1,1,0,8,69,1
chain,303_t0,303,summarization:303,summarization,0,42,9,2,P2,9,8,8,70,1
chain,303_t0,303,summarization:303,summarization,0,42,10,1,P1,9,8,8,79,1
chain,303_t0,303,summarization:303,summarization,0,42,11,1,P1,9,8,8,88,1
chain,303_t0,303,summarization:303,summarization,0,42,12,1,P1,9,8,8,97,1
chain,303_t0,303,summarization:303,summarization,0,42,13,1,P1,9,8,8,106,1
chain,303_t0,303,summarization:303,summarization,0,42,14,1,P1,9,8,8,115,1
chain,303_t0,303,summarization:303,summarization,0,42,15,1,P1,8,7,8,124,1
chain,303_t0,303,summarization:303,summarization,0,42,16,1,P1,9,8,8,132,1
chain,303_t0,303,summarization:303,summarization,0,42,17,1,P1,9,8,8,141,1
chain,303_t0,303,summarization:303,summarization,0,42,18,1,P1,9,8,8,150,1
chain,303_t0,303,summarization:303,summarization,0,42,19,1,P1,9,8,8,159,1
chain,303_t0,303,summarization:303,summarization,0,42,20,1,P1,9,8,8,168,1
chain,303_t0,303,summarization:303,summarization,0,42,21,1,P1,9,8,8,177,1
chain,303_t0,303,summarization:303,summarization,0,42,22,1,P1,9,8,8,186,1
chain,303_t0,303,summarization:303,summarization,0,42,23,1,P1,5,4,8,195,1
chain,303_t0,303,summarization:303,summarization,0,42,24,1,P1,2,1,8,200,1
chain,303_t0,303,summarization:303,summarization,0,42,25,1,P1,1,0,8,202,1
chain,303_t0,303,summarization:303,summarization,0,42,26,0,Miss (fresh JIT),9,8,8,203,1
chain,303_t0,303,summarization:303,summarization,0,42,27,1,P1,7,6,8,212,1
chain,303_t0,303,summarization:303,summarization,0,42,28,1,P1,3,2,8,219,1
chain,303_t0,303,summarization:303,summarization,0,42,29,1,P1,9,8,8,222,1
chain,303_t0,303,summarization:303,summarization,0,42,30,1,P1,9,8,8,231,1
chain,303_t0,303,summarization:303,summarization,0,42,31,1,P1,9,8,8,240,1
chain,303_t0,303,summarization:303,summarization,0,42,32,1,P1,9,8,8,249,1
chain,303_t0,303,summarization:303,summarization,0,42,33,1,P1,9,8,8,258,1
chain,303_t0,303,summarization:303,summarization,0,42,34,1,P1,9,8,8,267,1
chain,303_t0,303,summarization:303,summarization,0,42,35,1,P1,9,8,8,276,1
chain,303_t0,303,summarization:303,summarization,0,42,36,1,P1,9,8,8,285,1
chain,303_t0,303,summarization:303,summarization,0,42,37,1,P1,9,8,8,294,1
chain,303_t0,303,summarization:303,summarization,0,42,38,1,P1,9,8,8,303,1
chain,303_t0,303,summarization:303,summarization,0,42,39,1,P1,8,7,8,312,1
chain,303_t0,303,summarization:303,summarization,0,42,40,1,P1,9,8,8,320,1
chain,303_t0,303,summarization:303,summarization,0,42,41,1,P1,9,8,8,329,1
chain,303_t0,303,summarization:303,summarization,0,42,42,1,P1,9,8,8,338,1
chain,303_t0,303,summarization:303,summarization,0,42,43,1,P1,9,8,8,347,1
chain,303_t0,303,summarization:303,summarization,0,42,44,1,P1,9,8,8,356,1
chain,303_t0,303,summarization:303,summarization,0,42,45,1,P1,9,8,8,365,1
chain,303_t0,303,summarization:303,summarization,0,42,46,1,P1,9,8,8,374,1
chain,303_t0,303,summarization:303,summarization,0,42,47,1,P1,9,8,8,383,1
chain,303_t0,303,summarization:303,summarization,0,42,48,1,P1,9,8,8,392,1
chain,303_t0,303,summarization:303,summarization,0,42,49,1,P1,1,0,8,401,0
chain,307_t0,307,summarization:307,summarization,0,42,0,0,Miss (fresh JIT),6,5,8,1,1
chain,307_t0,307,summarization:307,summarization,0,42,1,1,P1,3,2,8,7,1
chain,307_t0,307,summarization:307,summarization,0,42,2,0,Miss (fresh JIT),5,4,8,10,1
chain,307_t0,307,summarization:307,summarization,0,42,3,1,P1,5,4,8,15,1
chain,307_t0,307,summarization:307,summarization,0,42,4,2,P2,5,4,8,20,1
chain,307_t0,307,summarization:307,summarization,0,42,5,2,P2,1,0,8,25,1
chain,307_t0,307,summarization:307,summarization,0,42,6,1,P1,3,2,8,26,1
chain,307_t0,307,summarization:307,summarization,0,42,7,2,P2,2,1,8,29,1
chain,307_t0,307,summarization:307,summarization,0,42,8,1,P1,2,1,8,31,1
chain,307_t0,307,summarization:307,summarization,0,42,9,0,Miss (fresh JIT),1,0,8,33,1
chain,307_t0,307,summarization:307,summarization,0,42,10,1,P1,1,0,8,34,1
chain,307_t0,307,summarization:307,summarization,0,42,11,1,P1,1,0,8,35,1
chain,307_t0,307,summarization:307,summarization,0,42,12,1,P1,5,4,8,36,1
chain,307_t0,307,summarization:307,summarization,0,42,13,1,P1,9,8,8,41,1
chain,307_t0,307,summarization:307,summarization,0,42,14,1,P1,1,0,8,50,1
chain,307_t0,307,summarization:307,summarization,0,42,15,0,Miss (fresh JIT),1,0,8,51,1
chain,307_t0,307,summarization:307,summarization,0,42,16,1,P1,1,0,8,52,1
chain,307_t0,307,summarization:307,summarization,0,42,17,1,P1,3,2,8,53,1
chain,307_t0,307,summarization:307,summarization,0,42,18,0,Miss (fresh JIT),2,1,8,56,1
chain,307_t0,307,summarization:307,summarization,0,42,19,2,P2,1,0,8,58,1
chain,307_t0,307,summarization:307,summarization,0,42,20,1,P1,4,3,8,59,1
chain,307_t0,307,summarization:307,summarization,0,42,21,1,P1,4,3,8,63,1
chain,307_t0,307,summarization:307,summarization,0,42,22,1,P1,2,1,8,67,1
chain,307_t0,307,summarization:307,summarization,0,42,23,1,P1,2,1,8,69,1
chain,307_t0,307,summarization:307,summarization,0,42,24,1,P1,2,1,8,71,1
chain,307_t0,307,summarization:307,summarization,0,42,25,2,P2,3,2,8,73,1
chain,307_t0,307,summarization:307,summarization,0,42,26,1,P1,1,0,8,76,1
chain,307_t0,307,summarization:307,summarization,0,42,27,1,P1,9,8,8,77,1
chain,307_t0,307,summarization:307,summarization,0,42,28,1,P1,2,1,8,86,1
chain,307_t0,307,summarization:307,summarization,0,42,29,2,P2,1,0,8,88,1
chain,307_t0,307,summarization:307,summarization,0,42,30,1,P1,9,8,8,89,1
chain,307_t0,307,summarization:307,summarization,0,42,31,1,P1,9,8,8,98,1
chain,307_t0,307,summarization:307,summarization,0,42,32,1,P1,2,1,8,107,1
chain,307_t0,307,summarization:307,summarization,0,42,33,0,Miss (fresh JIT),8,7,8,109,1
chain,307_t0,307,summarization:307,summarization,0,42,34,0,Miss (fresh JIT),4,3,8,117,1
chain,307_t0,307,summarization:307,summarization,0,42,35,1,P1,3,2,8,121,1
chain,307_t0,307,summarization:307,summarization,0,42,36,2,P2,1,0,8,124,1
chain,307_t0,307,summarization:307,summarization,0,42,37,1,P1,1,0,8,125,1
chain,307_t0,307,summarization:307,summarization,0,42,38,1,P1,8,7,8,126,1
chain,307_t0,307,summarization:307,summarization,0,42,39,0,Miss (fresh JIT),4,3,8,134,1
chain,307_t0,307,summarization:307,summarization,0,42,40,1,P1,1,0,8,138,1
chain,307_t0,307,summarization:307,summarization,0,42,41,2,P2,9,8,8,139,1
chain,307_t0,307,summarization:307,summarization,0,42,42,1,P1,5,4,8,148,1
chain,307_t0,307,summarization:307,summarization,0,42,43,0,Miss (fresh JIT),6,5,8,153,1
chain,307_t0,307,summarization:307,summarization,0,42,44,0,Miss (fresh JIT),3,2,8,159,1
chain,307_t0,307,summarization:307,summarization,0,42,45,2,P2,1,0,8,162,1
chain,307_t0,307,summarization:307,summarization,0,42,46,2,P2,6,5,8,163,1
chain,307_t0,307,summarization:307,summarization,0,42,47,0,Miss (fresh JIT),1,0,8,169,1
chain,307_t0,307,summarization:307,summarization,0,42,48,2,P2,2,1,8,170,1
chain,307_t0,307,summarization:307,summarization,0,42,49,1,P1,3,2,8,172,1
chain,307_t0,307,summarization:307,summarization,0,42,50,1,P1,6,5,8,175,1
chain,307_t0,307,summarization:307,summarization,0,42,51,1,P1,1,0,8,181,1
chain,307_t0,307,summarization:307,summarization,0,42,52,1,P1,2,1,8,182,1
chain,307_t0,307,summarization:307,summarization,0,42,53,0,Miss (fresh JIT),1,0,8,184,1
chain,307_t0,307,summarization:307,summarization,0,42,54,2,P2,2,1,8,185,1
chain,307_t0,307,summarization:307,summarization,0,42,55,1,P1,3,2,8,187,1
chain,307_t0,307,summarization:307,summarization,0,42,56,2,P2,7,6,8,190,1
chain,307_t0,307,summarization:307,summarization,0,42,57,0,Miss (fresh JIT),1,0,8,197,1
chain,307_t0,307,summarization:307,summarization,0,42,58,2,P2,1,0,8,198,1
chain,307_t0,307,summarization:307,summarization,0,42,59,1,P1,5,4,8,199,1
chain,307_t0,307,summarization:307,summarization,0,42,60,2,P2,5,4,8,204,1
chain,307_t0,307,summarization:307,summarization,0,42,61,1,P1,9,8,8,209,1
chain,307_t0,307,summarization:307,summarization,0,42,62,1,P1,2,1,8,218,1
chain,307_t0,307,summarization:307,summarization,0,42,63,1,P1,1,0,8,220,1
chain,307_t0,307,summarization:307,summarization,0,42,64,1,P1,1,0,8,221,1
chain,307_t0,307,summarization:307,summarization,0,42,65,1,P1,1,0,8,222,1
chain,307_t0,307,summarization:307,summarization,0,42,66,1,P1,9,8,8,223,1
chain,307_t0,307,summarization:307,summarization,0,42,67,1,P1,9,8,8,232,1
chain,307_t0,307,summarization:307,summarization,0,42,68,1,P1,7,6,8,241,1
chain,307_t0,307,summarization:307,summarization,0,42,69,2,P2,9,8,8,248,1
chain,307_t0,307,summarization:307,summarization,0,42,70,1,P1,9,8,8,257,1
chain,307_t0,307,summarization:307,summarization,0,42,71,1,P1,9,8,8,266,1
chain,307_t0,307,summarization:307,summarization,0,42,72,1,P1,9,8,8,275,1
chain,307_t0,307,summarization:307,summarization,0,42,73,1,P1,9,8,8,284,1
chain,307_t0,307,summarization:307,summarization,0,42,74,1,P1,5,4,8,293,1
chain,307_t0,307,summarization:307,summarization,0,42,75,1,P1,9,8,8,298,1
chain,307_t0,307,summarization:307,summarization,0,42,76,1,P1,9,8,8,307,1
chain,307_t0,307,summarization:307,summarization,0,42,77,1,P1,9,8,8,316,1
chain,307_t0,307,summarization:307,summarization,0,42,78,1,P1,9,8,8,325,1
chain,307_t0,307,summarization:307,summarization,0,42,79,1,P1,7,6,8,334,1
chain,307_t0,307,summarization:307,summarization,0,42,80,1,P1,9,8,8,341,1
chain,307_t0,307,summarization:307,summarization,0,42,81,1,P1,9,8,8,350,1
chain,307_t0,307,summarization:307,summarization,0,42,82,1,P1,9,8,8,359,1
chain,307_t0,307,summarization:307,summarization,0,42,83,1,P1,9,8,8,368,1
chain,307_t0,307,summarization:307,summarization,0,42,84,1,P1,9,8,8,377,1
chain,307_t0,307,summarization:307,summarization,0,42,85,1,P1,9,8,8,386,1
chain,307_t0,307,summarization:307,summarization,0,42,86,1,P1,9,8,8,395,1
chain,307_t0,307,summarization:307,summarization,0,42,87,1,P1,9,8,8,404,1
chain,307_t0,307,summarization:307,summarization,0,42,88,1,P1,9,8,8,413,1
chain,307_t0,307,summarization:307,summarization,0,42,89,1,P1,9,8,8,422,1
chain,307_t0,307,summarization:307,summarization,0,42,90,1,P1,9,8,8,431,1
chain,307_t0,307,summarization:307,summarization,0,42,91,1,P1,9,8,8,440,1
chain,307_t0,307,summarization:307,summarization,0,42,92,1,P1,9,8,8,449,1
chain,307_t0,307,summarization:307,summarization,0,42,93,1,P1,9,8,8,458,1
chain,307_t0,307,summarization:307,summarization,0,42,94,1,P1,9,8,8,467,1
chain,307_t0,307,summarization:307,summarization,0,42,95,1,P1,9,8,8,476,1
chain,307_t0,307,summarization:307,summarization,0,42,96,1,P1,9,8,8,485,1
chain,307_t0,307,summarization:307,summarization,0,42,97,1,P1,9,8,8,494,1
chain,307_t0,307,summarization:307,summarization,0,42,98,1,P1,9,8,8,503,1
chain,307_t0,307,summarization:307,summarization,0,42,99,1,P1,9,8,8,512,0
chain,312_t0,312,summarization:312,summarization,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
chain,312_t0,312,summarization:312,summarization,0,42,1,1,P1,2,1,8,2,1
chain,312_t0,312,summarization:312,summarization,0,42,2,1,P1,1,0,8,4,1
chain,312_t0,312,summarization:312,summarization,0,42,3,2,P2,5,4,8,5,1
chain,312_t0,312,summarization:312,summarization,0,42,4,1,P1,4,3,8,10,1
chain,312_t0,312,summarization:312,summarization,0,42,5,0,Miss (fresh JIT),2,1,8,14,1
chain,312_t0,312,summarization:312,summarization,0,42,6,2,P2,3,2,8,16,1
chain,312_t0,312,summarization:312,summarization,0,42,7,1,P1,6,5,8,19,1
chain,312_t0,312,summarization:312,summarization,0,42,8,1,P1,1,0,8,25,1
chain,312_t0,312,summarization:312,summarization,0,42,9,1,P1,7,6,8,26,1
chain,312_t0,312,summarization:312,summarization,0,42,10,1,P1,2,1,8,33,1
chain,312_t0,312,summarization:312,summarization,0,42,11,0,Miss (fresh JIT),1,0,8,35,1
chain,312_t0,312,summarization:312,summarization,0,42,12,0,Miss (fresh JIT),1,0,8,36,1
chain,312_t0,312,summarization:312,summarization,0,42,13,0,Miss (fresh JIT),3,2,8,37,1
chain,312_t0,312,summarization:312,summarization,0,42,14,0,Miss (fresh JIT),1,0,8,40,1
chain,312_t0,312,summarization:312,summarization,0,42,15,1,P1,1,0,8,41,1
chain,312_t0,312,summarization:312,summarization,0,42,16,0,Miss (fresh JIT),1,0,8,42,1
chain,312_t0,312,summarization:312,summarization,0,42,17,0,Miss (fresh JIT),2,1,8,43,1
chain,312_t0,312,summarization:312,summarization,0,42,18,1,P1,2,1,8,45,1
chain,312_t0,312,summarization:312,summarization,0,42,19,1,P1,1,0,8,47,1
chain,312_t0,312,summarization:312,summarization,0,42,20,1,P1,9,8,8,48,1
chain,312_t0,312,summarization:312,summarization,0,42,21,1,P1,7,6,8,57,1
chain,312_t0,312,summarization:312,summarization,0,42,22,1,P1,7,6,8,64,1
chain,312_t0,312,summarization:312,summarization,0,42,23,1,P1,9,8,8,71,1
chain,312_t0,312,summarization:312,summarization,0,42,24,1,P1,1,0,8,80,1
chain,312_t0,312,summarization:312,summarization,0,42,25,2,P2,7,6,8,81,1
chain,312_t0,312,summarization:312,summarization,0,42,26,2,P2,1,0,8,88,1
chain,312_t0,312,summarization:312,summarization,0,42,27,2,P2,1,0,8,89,1
chain,312_t0,312,summarization:312,summarization,0,42,28,0,Miss (fresh JIT),2,1,8,90,1
chain,312_t0,312,summarization:312,summarization,0,42,29,2,P2,4,3,8,92,1
chain,312_t0,312,summarization:312,summarization,0,42,30,2,P2,1,0,8,96,1
chain,312_t0,312,summarization:312,summarization,0,42,31,1,P1,4,3,8,97,1
chain,312_t0,312,summarization:312,summarization,0,42,32,0,Miss (fresh JIT),1,0,8,101,1
chain,312_t0,312,summarization:312,summarization,0,42,33,1,P1,1,0,8,102,1
chain,312_t0,312,summarization:312,summarization,0,42,34,1,P1,3,2,8,103,1
chain,312_t0,312,summarization:312,summarization,0,42,35,2,P2,9,8,8,106,1
chain,312_t0,312,summarization:312,summarization,0,42,36,1,P1,9,8,8,115,1
chain,312_t0,312,summarization:312,summarization,0,42,37,1,P1,9,8,8,124,1
chain,312_t0,312,summarization:312,summarization,0,42,38,1,P1,6,5,8,133,1
chain,312_t0,312,summarization:312,summarization,0,42,39,1,P1,9,8,8,139,1
chain,312_t0,312,summarization:312,summarization,0,42,40,1,P1,9,8,8,148,1
chain,312_t0,312,summarization:312,summarization,0,42,41,1,P1,9,8,8,157,1
chain,312_t0,312,summarization:312,summarization,0,42,42,1,P1,9,8,8,166,1
chain,312_t0,312,summarization:312,summarization,0,42,43,1,P1,9,8,8,175,1
chain,312_t0,312,summarization:312,summarization,0,42,44,1,P1,9,8,8,184,1
chain,312_t0,312,summarization:312,summarization,0,42,45,1,P1,9,8,8,193,1
chain,312_t0,312,summarization:312,summarization,0,42,46,1,P1,9,8,8,202,1
